,k1,theta1,k2,k3,k4
2052,3.0431827789505534e-06,9.448585914894775,7.312194085479447e-05,1.6592247630233288e-05,0.00048398966338000153
2053,6.531211548439901e-06,5.67413455429304,9.052934005935523e-05,8.817501907027698e-05,0.0007361067623191105
2054,9.371845241126904e-06,1.8822700488064374,2.2243691823981858e-05,2.7704472254691263e-05,0.0002774884129109952
2055,8.511234975525462e-06,4.5081051242220616,3.5135494454464685e-05,2.00287911802713e-05,0.0005001556197004796
2056,7.589190617637337e-06,0.031069228771038196,3.40720687125995e-05,5.668878371847705e-05,0.0004864385462705623
2057,8.050142775943873e-06,3.334120602679214,6.040000641072348e-05,9.920216267720347e-05,0.0004246972418998361
2058,8.775506758222497e-06,2.823333046428425,3.812721398649381e-05,6.519612068433684e-05,0.000685947906996344
2059,5.334079790482115e-06,4.699947779212364,4.4534309140853444e-05,2.723065590016281e-05,0.0008998146549054572
2060,7.202960899838406e-06,7.332669834701557,5.152760521491061e-05,9.64340737509709e-05,0.000697653237035849
2061,2.2306685107142986e-06,9.938431508949735,9.392529642591453e-06,1.9284273244744726e-05,0.00010506238060110669
2062,3.1844354479236065e-07,7.35076126235255,4.505748203478453e-06,7.784044481967397e-05,0.0007049291316496184
2063,7.501717768482051e-06,3.512932323811191,7.658970332170267e-05,7.035504931722472e-05,0.0003673245960015626
2064,8.25960771199422e-06,5.916345035135908,4.985607524903598e-06,3.127833446597347e-05,0.000824039442581298
2065,6.94841637652389e-06,0.3646273576363029,6.845803821169564e-05,7.095660036756906e-05,0.0007542085237904716
2066,8.293930631471689e-06,0.15786354018966428,3.0457658031644426e-05,5.112686752422447e-05,0.0007375422915415638
2067,3.2051583822724255e-06,3.740739248622549,3.848888405019661e-05,5.983795272428541e-05,0.0005116537630871521
2068,9.776451619996765e-06,3.5951983301690085,4.2215366755360776e-05,6.337954683754938e-05,0.0009355541311596694
2069,2.970819350458312e-06,6.0909537684964,2.6493668880931754e-05,4.814275314729662e-05,0.0003269010412176246
2070,1.7017005763498501e-06,1.9887626262912173,5.784006390685002e-05,5.046615234021989e-05,0.000109084864648903
2071,7.977542660036053e-06,3.126365715830211,9.691957044245588e-05,1.5411045808780494e-05,0.0006036394961667353
2072,2.3455586676630585e-07,8.622975755194577,9.257003654119232e-05,1.5859926163173625e-05,0.0007527205671625449
2073,5.0202552585421554e-06,1.9831519863500944,2.898356521963742e-05,7.203343639750087e-05,0.0006205204393845374
2074,7.403886372804739e-06,0.17954515661993117,5.9099801666944136e-05,4.982246851577229e-05,0.0005442311175902208
2075,4.265248114355668e-06,3.5715702403901184,1.756570549665641e-05,3.523721912809004e-05,0.0009771659063454083
2076,3.895356886015509e-06,6.61722677330115,9.390833763142737e-05,6.896381327447932e-05,0.0009774735597080923
2077,7.512631979616044e-06,1.4299930691104648,7.094925450661827e-05,9.98704506951007e-05,0.0008444474192809263
2078,8.601439487897861e-06,2.8667867923642683,8.682452387095145e-05,5.94145512743303e-05,0.0009064385851116187
2079,2.1969058518342333e-06,2.7703289117132677,6.687590974413696e-06,7.475750881477645e-05,0.00014113444889461197
2080,2.5689046889727082e-06,6.672116166801252,9.12005212955185e-05,6.76394553098326e-05,0.0002342955934405681
2081,7.577776745011815e-06,1.5433179398154537,9.898339631714926e-05,5.27079373761816e-05,0.0007139239537226639
2082,5.567292654059497e-06,7.7443644732149135,1.8360491461998868e-05,1.8222452772576284e-05,0.0001354893768281658
2083,5.7761606542945545e-06,6.923487783855857,8.644625515290247e-05,9.698322177210882e-05,0.00024725070227891343
2084,5.465226713378579e-06,5.710144482408834,8.84639054366016e-06,2.2758826473992394e-05,0.0006470038841803529
2085,6.278587241627333e-07,0.8773856380265184,2.5911011178134762e-05,9.815763332659618e-05,0.0006357667487408137
2086,4.633382966865016e-06,7.4441511771993945,5.296811972426229e-05,8.138175148982185e-05,0.0008025611812830059
2087,1.300256324981209e-06,5.908346234227679,2.6444163042435767e-05,8.35736679111346e-05,0.0008938241878008955
2088,3.9368067135105045e-06,3.729750320663009,2.285973591216674e-05,6.973525770606989e-05,0.0005071811618809592
2089,5.589323909522779e-06,8.541327660864871,8.231712792376361e-06,3.256566702421745e-05,0.000596520468124754
2090,8.651685833049568e-06,8.736078020765554,1.5126027419536751e-05,4.251247113979265e-05,0.0008053234276835594
2091,6.686441081119419e-06,2.5491358607529757,6.691679671749948e-05,4.958321261564951e-05,0.0005902937510197529
2092,4.747240982175882e-06,6.885436136448259,9.35826171339052e-05,8.285014742013751e-05,0.0008430084325750797
2093,5.493878389140495e-06,1.824491007668063,6.540061809999068e-05,5.3861892517583695e-05,0.00047234005050574484
2094,7.306985250751459e-06,8.167688464715363,6.708254642582644e-05,6.730152152920147e-05,0.0005352720045103421
2095,9.860828163519364e-06,4.238005233613626,9.812423895465279e-05,9.163672843437181e-05,0.0005530064805789043
2096,8.723609267188051e-06,4.120493863733929,2.2596990771831912e-05,6.914283505283692e-05,0.00044352797112687215
2097,2.6138863405983158e-06,7.447513804576319,8.988277498617126e-05,6.340274132590594e-05,0.00048288086090091895
2098,8.361246371850592e-06,0.2304541131970357,2.3895950930790976e-05,6.719180797538598e-05,0.00017186478347684512
2099,1.7759249831415616e-06,0.042436559207327765,1.6009600286079083e-05,6.291879580015454e-05,0.0003232685626965
2100,3.336601879354377e-06,5.072811826108863,7.691239101215055e-06,6.214277001606827e-05,0.00018287818456195977
2101,5.255457192648065e-06,5.308930950045781,5.4019225614417305e-05,5.756639055191547e-05,0.0007104638740250629
2102,1.5319942947342655e-06,0.5807507876524444,3.350364997608896e-05,9.454975820535799e-05,0.0005547904044510639
2103,1.881394467224945e-06,1.9767635950898608,1.2657876195353398e-05,7.126602286361205e-05,0.000973618646785763
2104,4.900350633451549e-07,3.3765572125727026,5.95882137738596e-05,8.516452863692025e-05,0.0002372932200410247
2105,5.0106720602296315e-06,7.912952980753177,8.399079841141508e-05,5.2266420684730396e-05,0.0005499786626772218
2106,2.6778172908286865e-06,2.618570288030083,2.482233658889928e-06,5.397149923544379e-05,0.0009685007182495516
2107,5.234614889961512e-06,4.534414554499931,5.038463473933247e-05,9.859443421116114e-05,0.0007415695482278244
2108,9.050433716883479e-07,4.914191541004075,3.5405539425830044e-05,9.645742239754034e-05,0.000561493132637232
2109,5.211317126967199e-06,2.230795843245884,1.5922750768779194e-05,8.155374891299322e-05,0.0005056206426078524
2110,8.631158186202914e-06,3.8439542573179537,5.830623095299955e-05,3.2218888796301154e-05,0.00046912436158023647
2111,1.7091438695622559e-06,5.077551768640031,6.536489657505279e-05,1.1762751234889139e-05,0.0007686398256320162
2112,3.2203696943426465e-06,4.703800983862631,3.6976336021548476e-05,2.9553095453934118e-05,0.0006062928356807261
2113,6.434776809489593e-06,7.767917926164875,3.611197418294891e-05,2.1657914823963327e-05,0.00035706760103462206
2114,7.415941238024311e-06,2.4256910311414566,1.047451447748031e-05,8.412552103619136e-05,0.00021005570481918553
2115,2.5432491953746633e-06,0.24913858827764962,6.375171489366225e-05,7.74396427528407e-05,0.0006498406810186831
2116,2.853584080041589e-06,4.1215580152813365,6.37719657478971e-06,1.4043706838671863e-05,0.0008173879848867986
2117,1.194652631464119e-06,4.63449216833659,4.630222009203982e-05,6.693388433151049e-05,0.00021704526592461557
2118,8.044412089292096e-06,3.6089759138141395,7.177790589957347e-05,1.5255412288495992e-05,0.0007141164070178104
2119,4.5319880510768003e-07,3.177135759094706,4.4973543708077284e-05,5.458364070576583e-05,0.00037813726921824624
2120,7.332070853755688e-06,9.187053093881394,9.382355646793153e-05,9.711353525930478e-05,0.00041474491102542777
2121,8.015590830186235e-06,2.8678930952089265,9.734922065218823e-05,1.2448069699801569e-05,0.00024530753627221625
2122,6.327832834894368e-06,6.6871682092822,2.2015454518496067e-05,2.2958298660914087e-05,0.0007283052160190393
2123,5.24590139009313e-06,2.923836112483095,7.826582071294762e-05,5.646719639113024e-05,0.00044445920804608987
2124,9.727178031223886e-06,6.7924682731625925,5.545206271509755e-05,1.1947909153384193e-05,0.00028338020242538794
2125,6.708125411861622e-06,1.1950625706233757,4.7703390517093415e-05,4.1770313181289124e-05,0.0009709311476391528
2126,4.457220812305359e-06,4.06012201113914,4.672876695714082e-06,7.576564346231136e-05,0.00042038452982562504
2127,2.833279862296255e-06,7.718798384399581,9.238505760696373e-05,7.695872074474282e-05,0.0004474320455318077
2128,6.152793067903219e-06,5.643949329421072,9.713258595341775e-05,7.460613863650311e-05,0.0006956291669389795
2129,9.4308637267363e-06,5.84713682995633,3.0607268610111794e-05,1.4535501465955815e-05,0.0004709517539657371
2130,1.9961262105284815e-06,9.85587054382393,4.939721500060597e-05,5.2838955811063514e-05,0.00013662108513729627
2131,4.9600210469669705e-06,7.539236126129922,3.0621920414641566e-06,4.5878141521991144e-05,0.0008411505595470845
2132,2.713330699797697e-06,1.2046528355269688,8.357421808671353e-05,3.654377539091573e-05,0.00016115841795050394
2133,4.73324420666471e-06,3.9980939749544326,5.975362042069078e-06,1.4228329893020727e-05,0.0008602522724282777
2134,7.13842360793428e-06,0.43930114537307746,7.205426580337752e-05,1.1353104410813106e-05,0.00029867476050588935
2135,6.344471604364691e-06,1.2196610303749866,8.050415748712695e-05,5.8216121940396345e-05,0.00015039211300127637
2136,1.2746655040299812e-06,1.5166274147490535,8.502499882119077e-05,2.884018412593328e-05,0.0008705446506641647
2137,9.362325163333025e-06,8.108393072397936,7.605673165452594e-05,9.983338056737756e-05,0.0004386144030152832
2138,7.972694859972395e-06,0.9495068626244635,9.845976087327933e-05,4.971320929090717e-05,0.0006716032920269943
2139,1.1485385162697263e-06,7.45397674073848,8.718344891884383e-06,5.939276957010454e-05,0.0009940651184516982
2140,6.722074546829802e-06,5.5043794285880425,3.907328523685328e-06,8.7444223187451e-05,0.00038213971277454927
2141,4.159748781320774e-06,1.6169163286464046,6.774238297535383e-05,6.921157352742968e-05,0.00019356977695817633
2142,3.906935399581834e-06,3.726502247320844,9.153973706976818e-05,3.9827542657113286e-05,0.0006412790414066424
2143,2.5501213697378774e-06,3.7107785459632803,4.1766303769274234e-05,5.5799138259179366e-05,0.0005566147116340797
2144,3.5216179886096866e-06,2.4058867596131677,8.645160758518748e-06,4.567313814039027e-05,0.000109176798540821
2145,6.6486631062859034e-06,9.793507073837013,8.35276602139384e-06,4.743011926471009e-05,0.00037389162501181157
2146,7.830299238756988e-06,1.1056625983300097,3.98036629405574e-05,4.190111703445826e-05,0.0008666975602289315
2147,2.4868346239873863e-06,7.311192132474585,2.6299086742840685e-06,3.79723997132411e-05,0.0004706606908700977
2148,6.732553970014689e-06,7.360140558622139,5.736643610390951e-05,1.2836729336892914e-05,0.0006981555508580315
2149,1.6272522919249828e-06,0.16811188172602848,7.443546659606356e-05,6.887741380907023e-05,0.000489707800803078
2150,7.385948882485453e-06,7.406657303219356,5.916141187826663e-05,3.048048993727441e-05,0.0007330197573449858
2151,4.905250433422905e-06,0.5453480603808792,9.692607426277216e-05,7.684656250812378e-05,0.0005903433718310264
2152,6.115442026269687e-06,3.7314255415826016,2.7635908711215967e-05,9.770760914073e-05,0.00046163445495903853
2153,1.828328861329547e-06,9.697386084898666,7.880127325592645e-05,3.834987973329239e-05,0.00036708976173553437
2154,4.863565395164348e-07,2.830418576232365,9.76731208056146e-05,1.2398618437048228e-05,0.0008104232572897614
2155,9.917025364642527e-06,5.986355755663746,3.718004855022011e-05,4.678178677866522e-05,0.00025657217517383317
2156,5.447664457392615e-06,4.281207606730422,3.384171857973649e-05,3.2814006418548935e-05,0.0009019786766722934
2157,6.01743473994223e-06,0.9172703402491461,8.346804732882792e-05,7.618051716638946e-05,0.00014391607345519444
2158,6.836576032131091e-06,6.051309211078777,7.03984254695207e-05,6.234523065966982e-05,0.0003984368115955048
2159,4.912447148030583e-06,0.21884026148673882,2.065119720161046e-05,5.027784394476641e-05,0.0009601218921397486
2160,4.212916021023347e-06,8.162705058051387,5.44805543705728e-05,9.14136127470316e-05,0.000559239232049554
2161,7.989641131971868e-06,7.9349628507855625,7.813734687476215e-05,6.66523837561264e-05,0.0005549766619361964
2162,8.398972478520154e-06,8.072387123742455,6.580804574987599e-05,2.2594041217895044e-05,0.00015403098547484971
2163,3.188736452480501e-06,7.739162627500526,1.749699870775613e-05,4.5485493025934906e-05,0.00042673618214088044
2164,6.31801609316842e-06,8.342022251115264,8.561349543235247e-05,5.351966616689506e-05,0.0002921212761668755
2165,5.14667913762442e-06,1.0984088648465726,4.545924954723241e-05,1.5260432189420848e-05,0.000645123782875452
2166,3.6494180262056678e-06,8.383696948257368,1.3763833861272874e-05,6.75936304036912e-05,0.00013934986974327895
2167,2.045092264669459e-06,5.4542436303123,5.2512971857839574e-05,6.174664506359011e-05,0.00041573926779053485
2168,7.375167597378706e-07,7.0118349396602815,4.653430995690134e-05,4.6498128720031705e-05,0.0009588498298361261
2169,1.9716656310537367e-06,6.912532084039358,6.323619046369701e-05,4.384544324847987e-05,0.0007251804296801752
2170,9.507876195864821e-06,4.437458445421317,7.472995630732175e-05,4.5158510772347645e-05,0.0005104697139022448
2171,5.867638557978059e-06,2.34828536083689,2.5596360958709198e-05,4.0106658049467075e-05,0.00020356695002042495
2172,3.296141208563935e-06,2.4197699373046406,9.404929937103025e-05,5.1704686504705254e-05,0.0006223271645214534
2173,4.1970612309006605e-06,8.056323042473485,9.705643649806885e-05,7.498654209845348e-05,0.0009362111298221671
2174,9.129463000029424e-06,6.962918438559568,4.40813578234076e-05,4.956623142115247e-05,0.00016424486339334962
2175,7.0232068178566286e-06,7.464213561320935,7.632598162159251e-05,7.354973486316747e-05,0.0003200199999607952
2176,3.8454288959076585e-07,4.578204559158622,7.655330859437382e-05,8.02326340725561e-05,0.0009256195118334547
2177,5.023126581711724e-06,1.551345770107127,1.136905809250736e-06,5.850531501878493e-05,0.0009961301192204436
2178,4.362173899076216e-06,7.382266747094943,3.619218674712243e-05,7.74301317052521e-05,0.00031328356259415044
2179,4.124071248335559e-06,7.118554603376577,7.124525322364583e-05,7.988378325656062e-05,0.00017265202349243198
2180,3.997615910724618e-06,4.183680940984209,1.2754863061606764e-05,3.030568417653366e-05,0.00040245323282463077
2181,7.788519855449182e-06,0.09186035586063088,8.264936148595613e-05,8.197543907358686e-05,0.0009820409925432316
2182,7.268090752085525e-06,1.4982675738482836,5.577390293543168e-05,8.583092107659214e-05,0.00026299229528528123
2183,2.7722191016825e-06,8.566671664154821,2.3509219920679403e-05,8.630517553607238e-05,0.0004091883489784295
2184,2.358082411864358e-06,7.725345218745461,4.520454193956571e-05,6.782415578914209e-05,0.00010317195877648021
2185,8.44639836534249e-06,0.6359211286205452,5.487036987801147e-05,7.588708801872789e-05,0.0008835868966167796
2186,3.693864013364963e-06,5.65495455673193,7.949816420486697e-05,2.7837665422882253e-05,0.00044636018013626715
2187,2.0750416611619064e-06,6.714647057502003,4.53063025288095e-05,3.8544682813574314e-05,0.0007027489056820607
2188,5.876385907014707e-06,6.1391419416787025,5.7157609090463e-05,4.3519905672156324e-05,0.0007328478653669987
2189,1.4040353354164312e-07,6.835824519745802,2.648042096823914e-05,9.849701284201055e-05,0.0005934689442746417
2190,4.210594203015827e-06,2.8846409246571207,5.5554283828574484e-05,9.664442038866593e-05,0.0005118842325655235
2191,1.9793635056108206e-06,9.495517567351115,4.8846447435366284e-05,8.65231146358308e-05,0.0005406389847392053
2192,8.14906571002027e-06,8.001471733323356,6.489260699466311e-06,6.409433629038589e-05,0.0005148583976061034
2193,6.441733709945414e-06,1.655023504298933,3.843984625457706e-05,4.131070751145107e-05,0.0005166646789146452
2194,1.6518649565274764e-06,7.785862620875127,4.6496299329853706e-05,3.089485340081848e-05,0.0008650011253109554
2195,3.802417697796915e-06,2.0813318266649223,6.233836454345171e-06,9.847467238383071e-05,0.0005283968294837065
2196,2.0194346260438147e-07,7.072539388830122,4.296422734330532e-05,7.229784402361564e-05,0.0005254825741812065
2197,2.102191587388041e-06,6.806754554856277,7.285426151201265e-05,1.9731706315462594e-05,0.0005983727227985537
2198,4.866888798727193e-06,3.497192649597935,9.366529021391364e-05,1.0848163671701897e-05,0.0006517706277862268
2199,7.469870407374522e-06,4.802206744527176,2.1584555506873833e-05,9.861168714893074e-05,0.0006064417167478797
2200,1.9144757760536175e-06,0.11071951945088128,9.152647745040269e-05,6.24938310654953e-05,0.00024423493948176264
